"op_carrier_fl_num","op_unique_carrier","origin_airport_id","dest_airport_id","distance","route","day"
"972","WN","14635","12339","945.0000000000000000","14635-12339","2"
"5836","YV","14107","11298","868.0000000000000000","14107-11298","6"
"3406","MQ","13930","11203","213.0000000000000000","13930-11203","2"
"1186","AA","11057","12478","541.0000000000000000","11057-12478","4"
"782","G4","10693","15096","741.0000000000000000","10693-15096","5"
"5650","OH","13244","14100","875.0000000000000000","13244-14100","5"
"1825","DL","14635","12478","1074.0000000000000000","14635-12478","7"
"3233","OO","11298","10599","597.0000000000000000","11298-10599","6"
"2610","AA","11298","11193","812.0000000000000000","11298-11193","3"
"5432","OH","10785","11057","761.0000000000000000","10785-11057","5"
"337","B6","10721","11433","632.0000000000000000","10721-11433","1"
"184","DL","12173","12892","2556.0000000000000000","12173-12892","4"
"1403","B6","12478","14843","1598.0000000000000000","12478-14843","6"
"5615","OH","10431","11057","91.0000000000000000","10431-11057","4"
"5694","CP","12892","14107","370.0000000000000000","12892-14107","5"
"462","AA","14107","10397","1587.0000000000000000","14107-10397","1"
"1141","AA","13495","14100","1089.0000000000000000","13495-14100","3"
"5046","OH","15412","11278","437.0000000000000000","15412-11278","4"
"2053","WN","14831","10423","1476.0000000000000000","14831-10423","3"
"448","AA","14027","14100","951.0000000000000000","14027-14100","2"
"523","B6","12478","12892","2475.0000000000000000","12478-12892","7"
"5696","OO","14771","14698","190.0000000000000000","14771-14698","5"
"770","AS","14747","15304","2520.0000000000000000","14747-15304","2"
"4095","EV","12266","11540","667.0000000000000000","12266-11540","2"
"1705","AA","12953","10397","762.0000000000000000","12953-10397","3"
"5963","OO","14107","12892","370.0000000000000000","14107-12892","6"
"179","B6","12889","12954","231.0000000000000000","12889-12954","4"
"1822","DL","13487","15016","448.0000000000000000","13487-15016","6"
"803","AS","14831","13830","2355.0000000000000000","14831-13830","6"
"399","DL","11433","14843","1930.0000000000000000","11433-14843","7"
"119","HA","12402","13830","121.0000000000000000","12402-13830","6"
"3456","YX","11618","11278","199.0000000000000000","11618-11278","5"
"7","AA","11298","13830","3711.0000000000000000","11298-13830","6"
"5620","OO","13487","14771","1589.0000000000000000","13487-14771","6"
"6249","G7","11433","15016","440.0000000000000000","11433-15016","2"
"447","UA","12892","14771","337.0000000000000000","12892-14771","2"
"1241","G4","14761","10431","465.0000000000000000","14761-10431","2"
"5937","YX","13198","10721","1256.0000000000000000","13198-10721","6"
"381","DL","12339","13487","503.0000000000000000","12339-13487","3"
"5909","YX","11433","13198","629.0000000000000000","11433-13198","3"
"1093","DL","13204","10397","404.0000000000000000","13204-10397","6"
"2272","QX","14057","14747","129.0000000000000000","14057-14747","4"
"1328","AA","11278","15304","814.0000000000000000","11278-15304","4"
"439","DL","12478","14027","1028.0000000000000000","12478-14027","6"
"6229","WN","13204","14122","834.0000000000000000","13204-14122","4"
"4104","EV","11433","11618","488.0000000000000000","11433-11618","4"
"1319","WN","15376","14679","368.0000000000000000","15376-14679","7"
"4213","OO","14869","14113","150.0000000000000000","14869-14113","6"
"4935","PT","12397","14100","192.0000000000000000","12397-14100","2"
"4391","EV","13495","13930","836.0000000000000000","13495-13930","2"
"3992","OO","10713","14869","290.0000000000000000","10713-14869","7"
"156","HA","12173","13830","100.0000000000000000","12173-13830","3"
"5449","OO","14570","14771","192.0000000000000000","14570-14771","6"
"823","WN","13204","13232","990.0000000000000000","13204-13232","2"
"2409","DL","10721","13204","1121.0000000000000000","10721-13204","4"
"4176","MQ","11140","11298","354.0000000000000000","11140-11298","1"
"1836","DL","12892","14747","954.0000000000000000","12892-14747","5"
"3843","OO","11433","14100","453.0000000000000000","11433-14100","6"
"2454","WN","13296","10821","377.0000000000000000","13296-10821","2"
"752","WN","11697","10693","793.0000000000000000","11697-10693","3"
"2001","B6","10792","12478","301.0000000000000000","10792-12478","1"
"4286","EV","13061","12266","301.0000000000000000","13061-12266","6"
"5011","C5","11618","11193","569.0000000000000000","11618-11193","3"
"5705","WN","13796","12889","407.0000000000000000","13796-12889","4"
"240","HA","12982","13830","201.0000000000000000","12982-13830","6"
"838","B6","10732","12478","1576.0000000000000000","10732-12478","2"
"384","AS","14057","14771","550.0000000000000000","14057-14771","4"
"1849","AA","11057","13204","468.0000000000000000","11057-13204","6"
"5135","OH","11278","10994","444.0000000000000000","11278-10994","3"
"4093","EV","12266","15016","667.0000000000000000","12266-15016","7"
"5318","OO","14771","10800","326.0000000000000000","14771-10800","5"
"2919","AA","11618","13930","719.0000000000000000","11618-13930","3"
"1739","DL","10397","15376","1541.0000000000000000","10397-15376","2"
"284","NK","13204","15024","1246.0000000000000000","13204-15024","7"
"505","AS","14908","14747","978.0000000000000000","14908-14747","4"
"1394","AS","14771","13495","1911.0000000000000000","14771-13495","3"
"484","NK","11298","14100","1303.0000000000000000","11298-14100","4"
"231","AA","12892","13830","2486.0000000000000000","12892-13830","5"
"1735","NK","14524","11697","805.0000000000000000","14524-11697","3"
"3881","OO","13930","13487","334.0000000000000000","13930-13487","5"
"5236","9E","11973","10397","352.0000000000000000","11973-10397","2"
"487","UA","12889","12264","2065.0000000000000000","12889-12264","6"
"2712","AA","10140","11298","569.0000000000000000","10140-11298","3"
"748","WN","10423","11259","189.0000000000000000","10423-11259","6"
"6060","YX","13930","12478","740.0000000000000000","13930-12478","5"
"6247","YV","12278","12266","542.0000000000000000","12278-12266","7"
"4086","EV","12206","12266","295.0000000000000000","12206-12266","3"
"961","WN","13342","14635","1183.0000000000000000","13342-14635","2"
"3179","OO","15376","12892","451.0000000000000000","15376-12892","1"
"2348","AA","14107","14771","651.0000000000000000","14107-14771","5"
"2883","WN","14679","10821","2295.0000000000000000","14679-10821","2"
"1233","G4","10431","14761","465.0000000000000000","10431-14761","2"
"3342","OO","14679","14893","480.0000000000000000","14679-14893","6"
"416","WN","15304","11278","814.0000000000000000","15304-11278","6"
"4194","WN","14908","12889","226.0000000000000000","14908-12889","7"
"655","UA","12264","10721","413.0000000000000000","12264-10721","1"
"1989","WN","13495","15016","604.0000000000000000","13495-15016","2"
"1743","WN","13232","14679","1728.0000000000000000","13232-14679","7"
"2767","WN","15304","10821","842.0000000000000000","15304-10821","5"
"5050","9E","12953","10792","292.0000000000000000","12953-10792","6"
"1290","WN","14679","14771","447.0000000000000000","14679-14771","3"
"2469","G4","14761","11986","1001.0000000000000000","14761-11986","6"
"310","NK","12892","11697","2343.0000000000000000","12892-11697","1"
"3699","YX","10397","12266","689.0000000000000000","10397-12266","2"
"1826","AA","11298","11109","592.0000000000000000","11298-11109","5"
"3479","WN","11259","13891","1200.0000000000000000","11259-13891","1"
"4235","OO","14794","14869","272.0000000000000000","14794-14869","4"
"4391","WN","10397","12264","534.0000000000000000","10397-12264","4"
"4758","AX","13930","10627","716.0000000000000000","13930-10627","5"
"1005","AA","13577","11057","157.0000000000000000","13577-11057","3"
"2018","NK","11697","11433","1127.0000000000000000","11697-11433","5"
"3555","OO","14869","13851","866.0000000000000000","14869-13851","5"
"675","WN","12892","13796","337.0000000000000000","12892-13796","6"
"6261","YV","12953","12264","229.0000000000000000","12953-12264","7"
"1599","AA","14908","11298","1205.0000000000000000","14908-11298","4"
"3600","OO","11433","11003","430.0000000000000000","11433-11003","2"
"1963","WN","13796","13891","362.0000000000000000","13796-13891","6"
"3926","OO","11433","14576","296.0000000000000000","11433-14576","7"
"1038","AA","12278","11298","328.0000000000000000","12278-11298","6"
"2186","UA","14771","14679","447.0000000000000000","14771-14679","1"
"4933","9E","12953","13485","812.0000000000000000","12953-13485","6"
"5244","OO","11292","10693","1014.0000000000000000","11292-10693","6"
"1208","AS","14771","13930","1846.0000000000000000","14771-13930","5"
"476","B6","13204","14307","1072.0000000000000000","13204-14307","3"
"5617","OO","14262","14771","421.0000000000000000","14262-14771","4"
"5019","OH","14730","11057","335.0000000000000000","14730-11057","6"
"1728","WN","12889","13232","1521.0000000000000000","12889-13232","7"
"2448","AA","11298","14570","1345.0000000000000000","11298-14570","4"
"5905","OO","14771","10372","848.0000000000000000","14771-10372","4"
"792","DL","10693","12892","1797.0000000000000000","10693-12892","1"
"2561","AA","14635","13930","1120.0000000000000000","14635-13930","1"
"543","B6","11618","14027","1023.0000000000000000","11618-14027","3"
"5858","OO","11292","14252","852.0000000000000000","11292-14252","4"
"849","WN","11042","13232","307.0000000000000000","11042-13232","3"
"1707","DL","11433","11298","986.0000000000000000","11433-11298","2"
"4490","YX","11423","14100","972.0000000000000000","11423-14100","4"
"4032","OO","14869","13930","1250.0000000000000000","14869-13930","4"
"367","WN","11259","14057","1626.0000000000000000","11259-14057","3"
"2171","DL","14730","10397","321.0000000000000000","14730-10397","6"
"3306","MQ","11298","14122","1067.0000000000000000","11298-14122","6"
"1977","UA","11042","12892","2052.0000000000000000","11042-12892","5"
"1420","DL","10397","11697","581.0000000000000000","10397-11697","1"
"3899","ZW","10980","13930","500.0000000000000000","10980-13930","1"
"1881","AA","12892","11298","1235.0000000000000000","12892-11298","3"
"5920","YV","15249","11298","767.0000000000000000","15249-11298","4"
"5363","OO","11638","11292","844.0000000000000000","11638-11292","2"
"1202","UA","10721","11618","200.0000000000000000","10721-11618","2"
"2883","QX","14057","14004","161.0000000000000000","14057-14004","1"
"3988","OO","13487","12266","1034.0000000000000000","13487-12266","2"
"2006","QX","14747","16101","103.0000000000000000","14747-16101","1"
"4053","MQ","10792","13930","473.0000000000000000","10792-13930","1"
"4130","MQ","13930","13076","215.0000000000000000","13930-13076","2"
"4494","G7","13230","13930","594.0000000000000000","13230-13930","2"
"3844","MQ","15249","13303","402.0000000000000000","15249-13303","7"
"549","NK","10529","13204","1050.0000000000000000","10529-13204","2"
"311","NK","10158","13204","852.0000000000000000","10158-13204","7"
"3372","MQ","10868","13303","563.0000000000000000","10868-13303","6"
"5052","OO","10431","13930","536.0000000000000000","10431-13930","5"
"2845","DL","10397","12892","1947.0000000000000000","10397-12892","7"
"1010","WN","13796","12892","337.0000000000000000","13796-12892","3"
"5020","OH","14100","11267","477.0000000000000000","14100-11267","3"
"2618","QX","14893","14057","479.0000000000000000","14893-14057","4"
"568","WN","13198","11278","949.0000000000000000","13198-11278","1"
"3455","MQ","13930","11423","299.0000000000000000","13930-11423","7"
"3930","OO","14747","14057","129.0000000000000000","14747-14057","5"
"1379","B6","11278","11697","899.0000000000000000","11278-11697","3"
"700","B6","12892","11697","2343.0000000000000000","12892-11697","3"
"2263","DL","14831","14869","584.0000000000000000","14831-14869","3"
"798","DL","10397","14027","545.0000000000000000","10397-14027","2"
"3910","MQ","10868","11298","922.0000000000000000","10868-11298","3"
"471","B6","10721","14831","2689.0000000000000000","10721-14831","1"
"486","F9","11292","14635","1607.0000000000000000","11292-14635","3"
"1723","UA","14771","12758","2367.0000000000000000","14771-12758","7"
"935","WN","10397","12892","1947.0000000000000000","10397-12892","7"
"50","AS","14709","10754","204.0000000000000000","14709-10754","6"
"1376","DL","14986","12953","1047.0000000000000000","14986-12953","2"
"1783","AA","14771","11057","2296.0000000000000000","14771-11057","3"
"6026","YV","12339","12264","476.0000000000000000","12339-12264","6"
"2926","AA","11298","11278","1192.0000000000000000","11298-11278","5"
"4221","OO","13487","12343","255.0000000000000000","13487-12343","3"
"1574","WN","10423","13204","994.0000000000000000","10423-13204","3"
"1677","B6","12478","12451","828.0000000000000000","12478-12451","7"
"5728","YV","11540","11298","551.0000000000000000","11540-11298","2"
"4140","WN","15370","12191","453.0000000000000000","15370-12191","5"
"1934","B6","14843","13204","1189.0000000000000000","14843-13204","2"
"5406","9E","15412","10397","152.0000000000000000","15412-10397","2"
"1065","AA","11697","14100","992.0000000000000000","11697-14100","5"
"2342","UA","11292","13264","964.0000000000000000","11292-13264","4"
"4364","EV","13485","11618","799.0000000000000000","13485-11618","3"
"1942","WN","11259","12889","1067.0000000000000000","11259-12889","6"
"5381","WN","12264","11292","1452.0000000000000000","12264-11292","1"
"276","UA","12264","13930","588.0000000000000000","12264-13930","7"
"4813","9E","11433","12478","509.0000000000000000","11433-12478","6"
"559","UA","11292","12892","862.0000000000000000","11292-12892","5"
"1233","AS","14908","14747","978.0000000000000000","14908-14747","2"
